Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Copos Naturales X 1kg - Envíos Todo El País,https://www.mercadolibre.com.ar/copos-naturales-x-1kg-envios-todo-el-pais/p/MLA25374441?pdp_filters=category:MLA1423#searchVariation=MLA25374441&position=4&search_layout=stack&type=product&tracking_id=6b709bd7-29d3-42d1-8a90-704d8c250e69,3.238,TIENDA-EL PORTUGUÉS,Nuevo  |  +5mil vendidos,(28 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1380533991,2024-03-30 00:19:07,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Almohaditas Rellenas Frutillas X 1kg - Envios A Todo El Pais,https://articulo.mercadolibre.com.ar/MLA-820991141-almohaditas-rellenas-frutillas-x-1kg-envios-a-todo-el-pais-_JM#position=53&search_layout=stack&type=item&tracking_id=3c1eede9-d00d-4361-80b3-820dba630df9,6.312,TIENDA-EL PORTUGUÉS,Nuevo  |  +5mil vendidos,(94 disponibles),Nuevo  |  +5mil vendidos,No disponible,#820991141,2024-03-30 00:19:56,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Display Barrita Cereal Coco Y Choco Laddubar Vegano Sin Tacc,https://www.mercadolibre.com.ar/display-barrita-cereal-coco-y-choco-laddubar-vegano-sin-tacc/p/MLA25558601?pdp_filters=category:MLA1423#searchVariation=MLA25558601&position=31&search_layout=stack&type=product&tracking_id=3c1eede9-d00d-4361-80b3-820dba630df9,5.930,MEJORPRECIO.COM.AR,Nuevo  |  +1000 vendidos,(688 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1465363592,2024-03-30 00:19:56,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Chocoflakes Granix Cereal Copos de Chocolate,https://www.mercadolibre.com.ar/chocoflakes-granix-cereal-copos-de-chocolate/p/MLA25809161?pdp_filters=category:MLA1423#searchVariation=MLA25809161&position=49&search_layout=stack&type=product&tracking_id=3c1eede9-d00d-4361-80b3-820dba630df9,2.168,01MERCADO,Nuevo  |  +500 vendidos,(7 disponibles),Nuevo  |  +500 vendidos,No disponible,#1467337492,2024-03-30 00:19:56,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Cereal Flow mix de frutas georgalos caja X 20 unidades,https://www.mercadolibre.com.ar/cereal-flow-mix-de-frutas-georgalos-caja-x-20-unidades/p/MLA22128279?pdp_filters=category:MLA1423#searchVariation=MLA22128279&position=33&search_layout=stack&type=product&tracking_id=3c1eede9-d00d-4361-80b3-820dba630df9,8.746,MEJORPRECIO.COM.AR,Nuevo  |  +100 vendidos,(14 disponibles),Nuevo  |  +100 vendidos,No disponible,#1410529652,2024-03-30 00:19:56,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Aritos De Cereal Sabor Miel Sin Tacc Snack 130gr Pack X3,https://www.mercadolibre.com.ar/aritos-de-cereal-sabor-miel-sin-tacc-snack-130gr-pack-x3/p/MLA28209526?pdp_filters=category:MLA1423#searchVariation=MLA28209526&position=34&search_layout=stack&type=product&tracking_id=3c1eede9-d00d-4361-80b3-820dba630df9,3.894,OLIVADONMATEO,Nuevo  |  +5 vendidos,(13 disponibles),Nuevo  |  +5 vendidos,No disponible,#1570091112,2024-03-30 00:19:56,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Caja X 10 Barritas Integra Semillas Y Chocolate 27gr C/u Dw,https://www.mercadolibre.com.ar/caja-x-10-barritas-integra-semillas-y-chocolate-27gr-cu-dw/p/MLA20731298?pdp_filters=category:MLA1423#searchVariation=MLA20731298&position=41&search_layout=stack&type=product&tracking_id=3c1eede9-d00d-4361-80b3-820dba630df9,9.347,LEPOTMARKET,Nuevo  |  +1000 vendidos,(8 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1286560834,2024-03-30 00:19:56,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Cereal Relleno Delicel Sabor Frutilla Sin Tacc X 240 Grs,https://www.mercadolibre.com.ar/cereal-relleno-delicel-sabor-frutilla-sin-tacc-x-240-grs/p/MLA29182493?pdp_filters=category:MLA1423#searchVariation=MLA29182493&position=38&search_layout=stack&type=product&tracking_id=3c1eede9-d00d-4361-80b3-820dba630df9,2.567,POSITANO DISTRIBUIDORA,Nuevo  |  +5 vendidos,(9 disponibles),Nuevo  |  +5 vendidos,No disponible,#1399853607,2024-03-30 00:19:56,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Almohaditas De Avena Y Trigo X 1 Kg New Garden Cereales Almohaditas De Avena Y Trigo - Avena - Unidad - 1,https://www.mercadolibre.com.ar/almohaditas-de-avena-y-trigo-x-1-kg-new-garden-cereales-almohaditas-de-avena-y-trigo-avena-unidad-1/p/MLA21857121?pdp_filters=category:MLA1423#searchVariation=MLA21857121&position=47&search_layout=stack&type=product&tracking_id=3c1eede9-d00d-4361-80b3-820dba630df9,4.840,NEWGARDEN,Nuevo  |  +100 vendidos,(16 disponibles),Nuevo  |  +100 vendidos,No disponible,#1366429101,2024-03-30 00:19:56,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Barra Semillas Y Arandanos Integra Sin Tacc X 10 Unidades,https://www.mercadolibre.com.ar/barra-semillas-y-arandanos-integra-sin-tacc-x-10-unidades/p/MLA20027381?pdp_filters=category:MLA1423#searchVariation=MLA20027381&position=32&search_layout=stack&type=product&tracking_id=3c1eede9-d00d-4361-80b3-820dba630df9,9.197,Integra,Nuevo  |  +1000 vendidos,(29 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1346178096,2024-03-30 00:19:56,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Trigo Burgol Grueso X 1 Kilo,https://articulo.mercadolibre.com.ar/MLA-924033076-trigo-burgol-grueso-x-1-kilo-_JM#position=54&search_layout=stack&type=item&tracking_id=3c1eede9-d00d-4361-80b3-820dba630df9,2.892,POSITIVA,Nuevo  |  +100 vendidos,(14 disponibles),Nuevo  |  +100 vendidos,No disponible,#924033076,2024-03-30 00:19:56,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Cerealfort Barrita De Cereal por 24 Unidades Sabor Tradicional,https://www.mercadolibre.com.ar/cerealfort-barrita-de-cereal-por-24-unidades-sabor-tradicional/p/MLA19609620?pdp_filters=category:MLA1423#searchVariation=MLA19609620&position=36&search_layout=stack&type=product&tracking_id=3c1eede9-d00d-4361-80b3-820dba630df9,9.399,UPSTORE RAMOS,Nuevo  |  +1000 vendidos,(2 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1389299953,2024-03-30 00:19:56,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Cebada Perlada X 5 Kg Aporta Fibra ,https://articulo.mercadolibre.com.ar/MLA-1358574627-cebada-perlada-x-5-kg-aporta-fibra-_JM#position=55&search_layout=stack&type=item&tracking_id=3c1eede9-d00d-4361-80b3-820dba630df9,12.117,LUNIC DISTRIBU,Nuevo  |  +50 vendidos,(10 disponibles),Nuevo  |  +50 vendidos,No disponible,#1358574627,2024-03-30 00:19:56,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Zafran Barrita De Almendra Y Coco Sin Tacc Pack X 12 Unid,https://www.mercadolibre.com.ar/zafran-barrita-de-almendra-y-coco-sin-tacc-pack-x-12-unid/p/MLA22128281?pdp_filters=category:MLA1423#searchVariation=MLA22128281&position=39&search_layout=stack&type=product&tracking_id=3c1eede9-d00d-4361-80b3-820dba630df9,9.793,SOMOS BUHA,Nuevo  |  +1000 vendidos,(36 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1377943014,2024-03-30 00:19:56,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Almohaditas Rellenas De Frutilla Snuks Sin Tacc 240 Gr,https://www.mercadolibre.com.ar/almohaditas-rellenas-de-frutilla-snuks-sin-tacc-240-gr/p/MLA25374442?pdp_filters=category:MLA1423#searchVariation=MLA25374442&position=40&search_layout=stack&type=product&tracking_id=3c1eede9-d00d-4361-80b3-820dba630df9,2.833,NEWGARDEN,Nuevo  |  +500 vendidos,No disponible,Nuevo  |  +500 vendidos,No disponible,#1467046284,2024-03-30 00:19:56,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Barrita de Cereal Muecas Cacao Avellanas Y Coco de 45 g,https://www.mercadolibre.com.ar/barrita-de-cereal-muecas-cacao-avellanas-y-coco-de-45-g/p/MLA19762245?pdp_filters=category:MLA1423#searchVariation=MLA19762245&position=42&search_layout=stack&type=product&tracking_id=3c1eede9-d00d-4361-80b3-820dba630df9,1.986,MEJORPRECIO.COM.AR,Nuevo  |  +10mil vendidos,(702 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1228323486,2024-03-30 00:19:56,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Almohaditas Rellenas Con Crema De Maní  X 4 K Granix,https://www.mercadolibre.com.ar/almohaditas-rellenas-con-crema-de-mani-x-4-k-granix/p/MLA23016557?pdp_filters=category:MLA1423#searchVariation=MLA23016557&position=43&search_layout=stack&type=product&tracking_id=3c1eede9-d00d-4361-80b3-820dba630df9,33.445,POSITIVA,Nuevo  |  +1000 vendidos,(3 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1412044984,2024-03-30 00:19:56,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Barrita Flow Yogurt Light Georgalos 20 X24g,https://www.mercadolibre.com.ar/barrita-flow-yogurt-light-georgalos-20-x24g/p/MLA21526623?pdp_filters=category:MLA1423#searchVariation=MLA21526623&position=44&search_layout=stack&type=product&tracking_id=3c1eede9-d00d-4361-80b3-820dba630df9,9.846,MEJORPRECIO.COM.AR,Nuevo  |  +500 vendidos,(193 disponibles),Nuevo  |  +500 vendidos,No disponible,#1368608807,2024-03-30 00:19:56,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Cereal Granix Aritos Frutales Bajo En Sodio,https://www.mercadolibre.com.ar/cereal-granix-aritos-frutales-bajo-en-sodio/p/MLA19943745?pdp_filters=category:MLA1423#searchVariation=MLA19943745&position=46&search_layout=stack&type=product&tracking_id=3c1eede9-d00d-4361-80b3-820dba630df9,3.663,01MERCADO,Nuevo  |  +50 vendidos,(3 disponibles),Nuevo  |  +50 vendidos,No disponible,#1327308624,2024-03-30 00:19:56,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Cereales Rellenos Frutilla Bocadito Granix Bolsa X 180 Gr,https://www.mercadolibre.com.ar/cereales-rellenos-frutilla-bocadito-granix-bolsa-x-180-gr/p/MLA19943725?pdp_filters=category:MLA1423#searchVariation=MLA19943725&position=35&search_layout=stack&type=product&tracking_id=3c1eede9-d00d-4361-80b3-820dba630df9,2.432,BELGROUP,Nuevo  |  +1000 vendidos,(2 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1410598685,2024-03-30 00:19:56,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Barrita Cereales Muecas Manzana Arandanos Nuez 45g Capsuland,https://www.mercadolibre.com.ar/barrita-cereales-muecas-manzana-arandanos-nuez-45g-capsuland/p/MLA19735183?pdp_filters=category:MLA1423#searchVariation=MLA19735183&position=37&search_layout=stack&type=product&tracking_id=3c1eede9-d00d-4361-80b3-820dba630df9,1.420,GODEXDISTRIBUCION5,Nuevo  |  +5mil vendidos,(95 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1528783270,2024-03-30 00:19:56,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
